order_id,customer_id,product_name,category,quantity,unit_price,order_date,payment_method,country
1704,C078,HDMI Cable,Electronics,1,13.43,2025-04-11,Bank Transfer,Netherlands
1705,C080,Coffee Mug,Home,4,8.43,2025-01-23,PayPal,Spain
1706,C133,Yoga Mat,Sports,4,37.86,2025-02-05,PayPal,Netherlands
1707,C104,Wireless Mouse,Electronics,2,27.05,2025-04-06,Debit Card,Italy
1708,C003,Tennis Racket,Sports,4,65.4,2025-05-03,Credit Card,France
1709,C030,Protein Powder,Sports,4,37.69,2025-05-23,PayPal,Spain
1710,C249,Monitor Stand,Office,1,58.08,2025-03-01,Bank Transfer,Italy
1711,C021,Desk Lamp,Home,1,46.12,2025-04-11,PayPal,Germany
1712,C224,Fitness Tracker,Electronics,4,77.22,2025-01-27,Bank Transfer,France
1713,C118,Monitor Stand,Office,1,55.41,2025-06-17,PayPal,France
1714,C197,Wireless Mouse,Electronics,5,25.85,2025-03-24,,France
1715,C084,Resistance Bands,Sports,1,24.86,2025-06-16,Credit Card,France
1716,C102,Notebook Set,Office,2,11.31,2025-02-05,Credit Card,Germany
1717,C111,Phone Case,Electronics,3,23.55,2025-05-12,Debit Card,Netherlands
1718,C011,USB-C Cable,Electronics,3,14.37,2025-04-20,Credit Card,Germany
1719,C208,Yoga Mat,Sports,4,39.42,2025-05-26,Credit Card,France
1720,C109,Coffee Mug,Home,1,12.21,2025-03-03,PayPal,Netherlands
1721,C215,HDMI Cable,Electronics,1,16.91,2025-03-05,PayPal,France
1722,C204,Notebook Set,Office,1,11.59,2025-04-20,Bank Transfer,Germany
1723,C192,Water Bottle,Sports,3,15.19,2025-05-23,Credit Card,Italy
1724,C073,Phone Case,Electronics,1,23.25,2025-04-29,Debit Card,Greece
1725,C071,Phone Case,Electronics,4,18.76,2025-06-17,,Greece
1726,C084,Notebook Set,Office,1,11.2,2025-06-20,PayPal,Netherlands
1727,C151,HDMI Cable,Electronics,5,19.43,2025-04-09,,Spain
1728,C088,Mechanical Keyboard,Electronics,3,123.83,2025-05-08,Debit Card,Spain
1729,C137,Water Bottle,Sports,4,17.29,2025-03-21,Bank Transfer,Greece
1730,C021,Tennis Racket,Sports,5,67.98,2025-04-13,Credit Card,Germany
1731,C078,Resistance Bands,Sports,3,20.25,2025-05-10,Bank Transfer,Greece
1732,C160,Monitor Stand,Office,5,58.01,2025-05-05,Bank Transfer,Greece
1733,C191,Tennis Racket,Sports,2,66.86,2025-04-21,Debit Card,Spain
1734,C025,Coffee Mug,Home,2,9.3,2025-03-10,Credit Card,Italy
1735,C197,Coffee Mug,Home,5,10.34,2025-04-29,PayPal,Germany
1736,C082,Monitor Stand,Office,1,56.29,2025-07-04,PayPal,Italy
1737,C220,Coffee Mug,Home,4,8.25,2025-05-13,PayPal,Spain
1738,C103,Resistance Bands,Sports,1,24.25,2025-05-31,PayPal,Spain
1739,C026,Coffee Mug,Home,5,10.27,2025-07-01,Bank Transfer,Spain
1740,C159,Notebook Set,Office,2,10.06,2025-06-20,Credit Card,Italy
1741,C006,Mechanical Keyboard,Electronics,5,122.0,2025-03-19,Debit Card,Italy
1742,C244,Monitor Stand,Office,1,56.09,2025-06-17,Bank Transfer,Italy
1743,C234,Water Bottle,Sports,4,15.78,2025-04-19,Debit Card,Germany
1744,C052,Mechanical Keyboard,Electronics,2,118.66,2025-03-31,Credit Card,Greece
1745,C063,Protein Powder,Sports,4,35.99,2025-03-17,Debit Card,Spain
1746,C155,Mechanical Keyboard,Electronics,2,,2025-03-18,Bank Transfer,Netherlands
1747,C009,HDMI Cable,Electronics,5,18.25,2025-05-15,Bank Transfer,Greece
1748,C227,Laptop Sleeve,Electronics,1,30.84,2025-06-19,Credit Card,Spain
1749,C075,Coffee Mug,Home,1,14.41,2025-04-18,Bank Transfer,Netherlands
1750,C113,HDMI Cable,Electronics,1,18.05,2025-02-10,Debit Card,France
1751,C203,Yoga Mat,Sports,2,34.72,2025-04-18,Bank Transfer,Netherlands
1752,C204,Tennis Racket,Sports,2,67.14,2025-03-23,Credit Card,France
1753,C231,Tennis Racket,Sports,2,67.51,2025-03-22,PayPal,France
1754,C116,Phone Case,Electronics,5,18.17,2025-03-26,Credit Card,Germany
1755,C057,Monitor Stand,Office,5,59.56,2025-04-17,PayPal,France
1756,C163,Resistance Bands,Sports,4,24.95,2025-05-07,PayPal,Germany
1757,C038,Protein Powder,Sports,3,33.81,2025-04-23,PayPal,Netherlands
1758,C150,Resistance Bands,Sports,2,21.91,2025-06-13,Credit Card,France
1759,C223,Scented Candle,Home,4,14.15,2025-05-17,Debit Card,France
1760,C129,Mechanical Keyboard,Electronics,5,122.19,2025-04-20,Bank Transfer,Spain
1761,C124,Water Bottle,Sports,4,19.58,2025-04-22,Credit Card,Netherlands
1762,C080,Bluetooth Speaker,Electronics,2,63.21,2025-02-22,PayPal,Italy
1763,C167,Bluetooth Speaker,Electronics,3,64.29,2025-05-22,Bank Transfer,Italy
1764,C216,Scented Candle,Home,2,9.26,2025-03-07,PayPal,Netherlands
1765,C244,Mechanical Keyboard,Electronics,5,124.69,2025-02-01,PayPal,Italy
1766,C138,USB-C Cable,Electronics,1,11.55,2025-05-09,Debit Card,Germany
1767,C177,Notebook Set,Office,2,5.82,2025-07-10,Bank Transfer,Germany
1768,C142,Phone Case,Electronics,1,21.17,2025-03-04,Credit Card,Germany
1769,C059,Notebook Set,Office,5,6.29,2025-06-12,Bank Transfer,Spain
1770,C014,Mechanical Keyboard,Electronics,1,120.54,2025-03-06,Bank Transfer,Greece
1771,C026,Laptop Sleeve,Electronics,5,31.54,2025-03-11,Bank Transfer,France
1772,C221,Yoga Mat,Sports,4,38.45,2025-06-28,Debit Card,Italy
1773,C117,Wireless Mouse,Electronics,3,28.04,2025-04-29,PayPal,Spain
1774,C124,Scented Candle,Home,3,15.94,2025-06-29,PayPal,France
1775,C071,Laptop Sleeve,Electronics,5,34.81,2025-04-04,Bank Transfer,Greece
1776,C125,Wireless Mouse,Electronics,3,24.3,2025-05-25,Bank Transfer,Spain
1777,C111,Resistance Bands,Sports,1,24.5,2025-05-08,PayPal,Netherlands
1778,C050,Yoga Mat,Sports,2,34.44,2025-03-10,PayPal,Italy
1779,C121,Yoga Mat,Sports,3,37.38,2025-06-20,Debit Card,Italy
1780,C050,Coffee Mug,Home,2,14.64,2025-02-24,Debit Card,France
1781,C168,Protein Powder,Sports,4,35.77,2025-03-24,Debit Card,France
1782,C078,Monitor Stand,Office,2,54.83,2025-04-03,PayPal,Netherlands
1783,C116,Resistance Bands,Sports,4,19.05,2025-06-08,Bank Transfer,Spain
1784,C015,HDMI Cable,Electronics,3,18.13,2025-06-29,,Spain
1785,C181,Bluetooth Speaker,Electronics,2,63.65,2025-07-03,PayPal,FR
1786,C110,Coffee Mug,Home,3,11.93,2025-06-06,Debit Card,Germany
1787,C071,Yoga Mat,Sports,1,37.78,2025-03-18,Debit Card,France
1788,C152,Tennis Racket,Sports,1,69.68,2025-07-02,Bank Transfer,Netherlands
1789,C064,Phone Case,Electronics,5,17.8,2025-06-14,Bank Transfer,Greece
1790,C071,Laptop Sleeve,Electronics,3,30.76,2025-05-07,PayPal,Greece
1791,C019,Mechanical Keyboard,Electronics,4,119.39,2025-02-22,Debit Card,Italy
1792,C023,Fitness Tracker,Electronics,2,81.15,2025-04-08,PayPal,Italy
1793,C006,Desk Lamp,Home,1,49.24,2025-07-13,PayPal,France
1794,C227,Bluetooth Speaker,Electronics,2,60.68,2025-04-07,Bank Transfer,Germany
1795,C174,Phone Case,Electronics,3,17.94,2025-06-18,Credit Card,Germany
1796,C102,Tennis Racket,Sports,1,64.99,2025-05-30,Credit Card,Italy
1797,C009,Scented Candle,Home,3,13.6,2025-06-01,Bank Transfer,France
1798,C189,USB-C Cable,Electronics,5,10.77,2025-02-07,Credit Card,Italy
1799,C218,USB-C Cable,Electronics,5,15.64,2025-05-14,Debit Card,Greece
1800,C071,Fitness Tracker,Electronics,4,78.35,2025-02-22,PayPal,Greece
1801,C117,Scented Candle,Home,4,11.35,2025-01-20,Bank Transfer,Italy
1802,C100,Wireless Mouse,Electronics,1,24.19,2025-03-13,PayPal,Spain
1803,C150,Mechanical Keyboard,Electronics,5,124.4,2025-05-12,Debit Card,Italy
1804,C184,Desk Organizer,Office,2,17.97,2025-03-04,Debit Card,Germany
1805,C137,Protein Powder,Sports,1,34.61,2025-02-16,PayPal,Greece
1806,C059,Bluetooth Speaker,Electronics,2,64.92,2025-04-02,Debit Card,Spain
1807,C236,Bluetooth Speaker,Electronics,3,57.97,2025-01-21,Debit Card,Spain
1808,C007,Fitness Tracker,Electronics,2,80.41,2025-04-22,Credit Card,Spain
1809,C198,Coffee Mug,Home,5,11.04,2025-02-15,Credit Card,Germany
1810,C133,Yoga Mat,Sports,2,37.93,2025-03-09,Credit Card,Spain
1811,C082,HDMI Cable,Electronics,2,14.87,2025-03-09,Credit Card,Italy
1812,C029,Fitness Tracker,Electronics,1,80.1,2025-01-16,Bank Transfer,Spain
1813,C091,Monitor Stand,Office,3,54.41,2025-01-31,Bank Transfer,Netherlands
1814,C022,Coffee Mug,Home,4,12.17,2025-01-19,PayPal,Netherlands
1815,C037,Notebook Set,Office,2,9.65,2025-06-08,Credit Card,Germany
1816,C121,Running Shoes,Sports,1,92.19,2025-06-16,Debit Card,Netherlands
1817,C107,Water Bottle,Sports,4,19.72,2025-02-28,Debit Card,Italy
1818,C208,Water Bottle,Sports,3,15.98,2025-02-12,Debit Card,Greece
1819,C161,Monitor Stand,Office,3,58.27,2025-06-23,PayPal,Greece
1820,C228,Tennis Racket,Sports,1,66.32,2025-02-20,Bank Transfer,Greece
1821,C185,Scented Candle,Home,2,11.79,2025-02-24,Credit Card,Greece
1822,C108,USB-C Cable,Electronics,1,16.35,2025-05-16,Bank Transfer,Spain
1823,C035,Protein Powder,Sports,1,39.19,2025-04-04,Bank Transfer,Spain
1824,C083,Laptop Sleeve,Electronics,3,30.93,2025-06-21,Credit Card,Spain
1825,C147,Bluetooth Speaker,Electronics,2,58.79,2025-03-12,Debit Card,Germany
1826,C025,Coffee Mug,Home,3,8.8,2025-06-21,Credit Card,Germany
1827,C169,Resistance Bands,Sports,3,21.62,2025-05-13,PayPal,Germany
1828,C038,Desk Organizer,Office,1,23.34,2025-04-23,,Germany
1829,C163,Running Shoes,Sports,2,86.99,2025-02-25,Bank Transfer,France
1830,C220,Monitor Stand,Office,2,59.94,2025-06-24,Bank Transfer,Spain
1831,C068,Laptop Sleeve,Electronics,4,33.14,2025-02-14,PayPal,Netherlands
1832,C087,Water Bottle,Sports,3,15.65,2025-04-12,Bank Transfer,Italy
1833,C220,Mechanical Keyboard,Electronics,5,120.41,2025-03-23,Credit Card,FR
1834,C140,Desk Lamp,Home,1,42.96,2025-03-14,Bank Transfer,Greece
1835,C033,Monitor Stand,Office,3,59.87,2025-05-10,Bank Transfer,Italy
1836,C222,Scented Candle,Home,2,15.72,2025-04-26,Debit Card,Germany
1837,C005,Bluetooth Speaker,Electronics,3,63.87,2025-05-29,Debit Card,Italy
1838,C205,Laptop Sleeve,Electronics,3,34.57,2025-06-02,Debit Card,Netherlands
1839,C096,Water Bottle,Sports,1,17.07,2025-07-08,Debit Card,Netherlands
1840,C216,Desk Lamp,Home,5,44.23,2025-06-20,Bank Transfer,Germany
1841,C243,Coffee Mug,Home,3,10.73,2025-04-24,Bank Transfer,Spain
1842,C241,Resistance Bands,Sports,1,23.45,2025-02-03,PayPal,Netherlands
1843,C237,Protein Powder,Sports,5,33.11,2025-02-01,Credit Card,Spain
1844,C042,Notebook Set,Office,4,10.23,2025-02-24,Bank Transfer,Spain
1845,C090,USB-C Cable,Electronics,2,10.49,2025-03-26,Debit Card,Spain
1846,C242,Desk Lamp,Home,2,44.2,2025-05-08,Debit Card,Netherlands
1847,C164,Yoga Mat,Sports,5,36.79,2025-04-04,Credit Card,Netherlands
1848,C113,Resistance Bands,Sports,1,19.56,2025-06-02,Bank Transfer,Germany
1849,C234,Mechanical Keyboard,Electronics,3,117.9,2025-01-25,Bank Transfer,France
1850,C150,Water Bottle,Sports,4,12.82,2025-03-30,Debit Card,Italy
1851,C155,Protein Powder,Sports,3,39.7,2025-03-17,Bank Transfer,Netherlands
1852,C164,Yoga Mat,Sports,3,36.06,2025-03-26,PayPal,Netherlands
1853,C215,Phone Case,Electronics,3,22.69,2025-02-05,Credit Card,Greece
1854,C150,Tennis Racket,Sports,2,64.13,2025-06-15,Bank Transfer,Netherlands
1855,C212,Tennis Racket,Sports,5,66.15,2025-06-19,Bank Transfer,Italy
1856,C098,Running Shoes,Sports,5,87.66,2025-02-11,Credit Card,Italy
1857,C062,Monitor Stand,Office,,57.75,2025-07-06,Bank Transfer,Spain
1858,C166,Fitness Tracker,Electronics,4,83.41,2025-06-10,Credit Card,Spain
1859,C200,HDMI Cable,Electronics,1,17.03,2025-03-11,Debit Card,Greece
1860,C075,HDMI Cable,Electronics,1,18.54,2025-05-11,PayPal,France
1861,C250,Notebook Set,Office,3,9.17,2025-05-09,Credit Card,France
1862,C068,Water Bottle,Sports,2,15.21,2025-06-06,PayPal,Netherlands
1863,C209,Water Bottle,Sports,4,16.93,2025-02-06,PayPal,France
1864,C215,Notebook Set,Office,3,6.22,2025-04-03,Credit Card,Netherlands
1865,C160,Tennis Racket,Sports,2,68.85,2025-04-22,Debit Card,France
1866,C087,Fitness Tracker,Electronics,3,77.03,2025-02-24,Debit Card,France
1867,C080,Scented Candle,Home,5,13.95,2025-03-31,Debit Card,Spain
1868,C024,USB-C Cable,Electronics,5,10.67,2025-07-03,Bank Transfer,France
1869,C091,Coffee Mug,Home,2,13.51,2025-04-23,Credit Card,Netherlands
1870,c076,Protein Powder,Sports,5,35.53,2025-02-05,PayPal,Germany
1871,C141,Desk Lamp,Home,3,48.67,2025-01-21,Bank Transfer,Germany
1872,C063,Notebook Set,Office,4,5.6,2025-06-29,Debit Card,Germany
1873,C006,Protein Powder,Sports,4,36.4,2025-05-07,Bank Transfer,Italy
1874,C106,Water Bottle,Sports,5,16.6,2025-06-12,Bank Transfer,Netherlands
1875,C100,Phone Case,Electronics,3,19.91,2025-03-23,Bank Transfer,France
1876,C061,Mechanical Keyboard,Electronics,5,118.08,2025-04-16,Credit Card,Netherlands
1877,C180,Notebook Set,Office,5,13.35,2025-06-12,Debit Card,Greece
1878,C130,Tennis Racket,Sports,5,63.82,2025-04-05,Credit Card,Italy
1879,C180,Laptop Sleeve,Electronics,2,33.68,2025-05-14,PayPal,Italy
1880,C113,Tennis Racket,Sports,5,62.18,2025-05-06,Credit Card,Germany
1881,C167,Running Shoes,Sports,3,92.36,2025-05-17,Debit Card,Greece
1882,C185,Phone Case,Electronics,5,21.77,2025-03-20,Credit Card,Netherlands
1883,C196,Desk Lamp,Home,4,46.31,2025-03-11,Bank Transfer,France
1884,C085,Notebook Set,Office,5,11.63,2025-05-25,Bank Transfer,Germany
1885,C151,Mechanical Keyboard,Electronics,1,123.04,2025-06-20,Credit Card,Netherlands
1886,C199,USB-C Cable,Electronics,5,10.79,2025-01-31,Bank Transfer,Netherlands
1887,C154,Water Bottle,Sports,2,12.96,2025-01-22,Bank Transfer,Netherlands
1888,C243,Coffee Mug,Home,5,10.04,2025-07-13,Bank Transfer,Spain
1889,C217,Mechanical Keyboard,Electronics,2,118.42,2025-02-08,PayPal,France
1890,C065,Tennis Racket,Sports,1,63.6,2025-03-03,PayPal,Spain
1891,C166,USB-C Cable,Electronics,3,11.56,2025-05-10,Credit Card,Italy
1892,C016,Laptop Sleeve,Electronics,1,28.34,2025-07-08,PayPal,Greece
1893,C136,Wireless Mouse,Electronics,1,23.21,2025-04-08,Bank Transfer,France
1894,C145,Monitor Stand,Office,1,56.97,2025-02-28,Debit Card,Netherlands
1895,C056,Monitor Stand,Office,1,54.99,2025-07-08,Debit Card,Italy
1896,C113,Water Bottle,Sports,5,16.98,2025-02-22,Bank Transfer,Greece
1897,C228,Yoga Mat,Sports,3,37.46,2025-03-30,Credit Card,France
1898,C043,Yoga Mat,Sports,4,39.36,2025-03-05,Debit Card,Italy
1899,C238,Laptop Sleeve,Electronics,4,31.43,2025-05-09,Credit Card,Netherlands
1900,C094,Desk Lamp,Home,2,42.33,2025-05-20,Debit Card,Spain
1901,C236,Tennis Racket,Sports,5,67.24,2025-02-09,Credit Card,Netherlands
1902,C145,Desk Organizer,Office,5,20.65,2025-05-28,Bank Transfer,Italy
1903,C035,Fitness Tracker,Electronics,2,80.38,2025-03-30,Bank Transfer,Spain
1904,C007,Tennis Racket,Sports,1,65.11,2025-04-07,Bank Transfer,Italy
1905,C202,Resistance Bands,Sports,1,26.57,2025-05-30,Credit Card,Germany
1906,C151,Desk Organizer,Office,5,15.88,2025-02-28,PayPal,NE
1907,C248,Resistance Bands,Sports,4,19.42,2025-03-04,PayPal,Italy
1908,C224,HDMI Cable,Electronics,5,14.96,2025-05-29,Debit Card,Italy
1909,C234,Bluetooth Speaker,Electronics,1,62.69,2025-05-12,Debit Card,Germany
1910,C053,Tennis Racket,Sports,2,69.38,2025-06-10,Credit Card,Greece
1911,C177,Yoga Mat,Sports,3,38.51,2025-01-16,Debit Card,Netherlands
1912,C046,Coffee Mug,Home,2,8.24,2025-04-20,Bank Transfer,Greece
1913,C160,Phone Case,Electronics,4,24.51,2025-07-08,PayPal,Germany
1914,C234,Phone Case,Electronics,4,23.58,2025-07-10,Credit Card,Spain
1915,c216,Bluetooth Speaker,Electronics,4,62.53,2025-03-20,Credit Card,Netherlands
1916,C197,Fitness Tracker,Electronics,2,82.0,2025-07-03,Debit Card,Greece
1917,C231,Tennis Racket,Sports,1,69.55,2025-03-02,PayPal,Germany
1918,C175,Coffee Mug,Home,3,13.83,2025-06-01,PayPal,France
1919,C195,Yoga Mat,Sports,4,38.77,2025-03-07,Credit Card,Italy
1920,C133,Running Shoes,Sports,4,88.73,2025-05-17,Credit Card,Greece
1921,C048,USB-C Cable,Electronics,1,12.47,2025-03-17,Bank Transfer,Italy
1922,c114,Protein Powder,Sports,1,37.79,2025-07-03,Debit Card,Germany
1923,C004,Desk Lamp,Home,3,45.7,2025-03-20,Debit Card,France
1924,C015,Coffee Mug,Home,4,7.5,2025-02-23,PayPal,Italy
1925,C050,Mechanical Keyboard,Electronics,4,123.75,2025-01-21,Bank Transfer,Greece
1926,C074,Laptop Sleeve,Electronics,2,27.88,2025-02-20,PayPal,Greece
1927,C133,Laptop Sleeve,Electronics,1,34.45,2025-06-22,Debit Card,Netherlands
1928,C037,Yoga Mat,Sports,2,36.5,2025-01-16,Bank Transfer,Greece
1929,C197,Desk Organizer,Office,1,19.86,2025-03-13,,Italy
1930,C211,Tennis Racket,Sports,5,67.48,2025-06-29,Bank Transfer,France
1931,C234,Notebook Set,Office,4,13.34,2025-06-20,PayPal,France
1932,C123,Desk Lamp,Home,4,43.16,2025-06-01,PayPal,Germany
1933,C045,Coffee Mug,Home,3,7.16,2025-02-25,PayPal,Netherlands
1934,C037,Running Shoes,Sports,4,87.9,2025-04-30,Debit Card,Spain
1935,C054,Coffee Mug,Home,4,10.61,2025-05-01,Bank Transfer,Netherlands
1936,C119,Monitor Stand,Office,3,57.79,2025-04-08,Bank Transfer,Germany
1937,C056,Bluetooth Speaker,Electronics,5,61.38,2025-03-05,PayPal,Spain
1938,C105,Monitor Stand,Office,3,55.76,2025-03-10,Bank Transfer,Germany
1939,C116,Resistance Bands,Sports,5,20.74,2025-04-30,Credit Card,Germany
1940,C041,Coffee Mug,Home,5,7.18,2025-05-05,Debit Card,Spain
1941,C146,Water Bottle,Sports,3,15.22,2025-07-08,Debit Card,Netherlands
1942,C051,Desk Lamp,Home,4,48.94,2025-04-06,Bank Transfer,Germany
1943,C239,Tennis Racket,Sports,3,62.78,2025-06-20,Credit Card,Netherlands
1944,C006,Wireless Mouse,Electronics,1,30.44,2025-04-09,Credit Card,France
1945,C191,Desk Lamp,Home,2,46.99,2025-04-03,Credit Card,France
1946,C232,Fitness Tracker,Electronics,4,79.33,2025-04-11,Debit Card,France
1947,C041,Desk Lamp,Home,2,49.28,2025-05-01,Credit Card,Italy
1948,C144,Laptop Sleeve,Electronics,4,33.77,2025-07-13,PayPal,Netherlands
1949,C030,Desk Lamp,Home,4,49.04,2025-02-08,Credit Card,Germany
1950,C123,Water Bottle,Sports,1,16.68,2025-06-14,PayPal,Spain
1951,C229,Wireless Mouse,Electronics,4,30.89,2025-07-05,PayPal,France
1952,C018,Water Bottle,Sports,2,15.15,2025-06-23,PayPal,Netherlands
1953,C240,Bluetooth Speaker,Electronics,3,61.81,2025-03-30,Credit Card,France
1954,C005,Protein Powder,Sports,5,38.8,2025-05-01,Debit Card,France
1955,C072,Scented Candle,Home,1,9.42,2025-05-20,PayPal,Germany
1956,C079,Phone Case,Electronics,4,19.17,2025-05-05,PayPal,Greece
1957,C169,Fitness Tracker,Electronics,1,83.88,2025-04-10,Credit Card,Germany
1958,C003,Desk Organizer,Office,1,22.74,2025-04-02,Bank Transfer,Germany
1959,C010,Phone Case,Electronics,4,23.82,2025-04-10,PayPal,Italy
1960,C105,Mechanical Keyboard,Electronics,2,118.54,2025-04-13,PayPal,Italy
1961,C022,Fitness Tracker,Electronics,1,84.07,2025-07-04,PayPal,IT
1962,C033,Yoga Mat,Sports,2,32.52,2025-02-03,Debit Card,France
1963,C061,USB-C Cable,Electronics,1,15.96,2025-01-17,Credit Card,Netherlands
1964,C159,USB-C Cable,Electronics,2,16.49,2025-06-13,Bank Transfer,Netherlands
1965,C028,Protein Powder,Sports,1,39.33,2025-01-29,Debit Card,Germany
1966,c048,USB-C Cable,Electronics,1,11.36,2025-01-15,Bank Transfer,Netherlands
1967,C021,Coffee Mug,Home,3,13.53,2025-06-24,Debit Card,Spain
1968,C127,Protein Powder,Sports,2,37.4,2025-05-15,PayPal,Netherlands
1969,C016,Fitness Tracker,Electronics,2,78.31,2025-05-24,Credit Card,Greece
1970,C037,Laptop Sleeve,Electronics,5,33.08,2025-03-04,Credit Card,Netherlands
1971,C218,Mechanical Keyboard,Electronics,2,123.69,2025-02-25,Bank Transfer,Netherlands
1972,C106,Scented Candle,Home,3,15.6,2025-03-11,Bank Transfer,France
1973,C136,Wireless Mouse,Electronics,3,23.48,2025-03-28,Debit Card,Greece
1974,C232,Running Shoes,Sports,5,93.02,2025-05-05,Credit Card,Netherlands
1975,C004,USB-C Cable,Electronics,3,14.95,2025-06-14,PayPal,Netherlands
1976,C017,Desk Organizer,Office,3,21.44,2025-04-06,Bank Transfer,France
1977,c128,Resistance Bands,Sports,4,23.7,2025-04-05,Debit Card,Germany
1978,C091,HDMI Cable,Electronics,4,15.7,2025-05-13,PayPal,Spain
1979,C116,Desk Lamp,Home,2,48.99,2025-04-23,Bank Transfer,Greece
1980,C098,Desk Lamp,Home,4,48.33,2025-04-18,Credit Card,Spain
1981,C045,Desk Lamp,Home,5,42.13,2025-03-03,Debit Card,Greece
1982,C070,Mechanical Keyboard,Electronics,2,118.27,2025-01-20,Bank Transfer,Spain
1983,C219,Laptop Sleeve,Electronics,3,31.84,2025-03-14,Debit Card,Spain
1984,C112,Water Bottle,Sports,4,19.69,2025-07-04,Credit Card,France
1985,C083,Tennis Racket,Sports,5,66.15,2025-03-30,Debit Card,Germany
1986,C056,HDMI Cable,Electronics,4,13.26,2025-01-18,PayPal,Netherlands
1987,C176,Protein Powder,Sports,4,33.03,2025-06-20,Credit Card,Italy
1988,C186,Monitor Stand,Office,2,52.14,2025-04-19,Bank Transfer,Greece
1989,C064,Bluetooth Speaker,Electronics,3,62.06,2025-07-10,Debit Card,France
1990,C122,Phone Case,Electronics,5,18.55,2025-04-12,PayPal,Netherlands
1991,C083,Desk Organizer,Office,2,19.41,2025-06-15,Debit Card,Germany
1992,C005,Mechanical Keyboard,Electronics,5,121.99,2025-02-08,Bank Transfer,Germany
1993,C126,Fitness Tracker,Electronics,5,80.02,2025-03-24,Credit Card,Spain
1994,C198,Phone Case,Electronics,2,18.96,2025-04-18,Credit Card,Spain
1995,C084,Monitor Stand,Office,5,59.65,2025-05-18,Debit Card,France
1996,C081,Protein Powder,Sports,5,36.83,2025-03-07,Debit Card,Italy
1997,C016,Bluetooth Speaker,Electronics,5,63.32,2025-05-24,PayPal,Germany
1998,C210,Wireless Mouse,Electronics,3,25.36,2025-03-22,Debit Card,GE
1999,C165,HDMI Cable,Electronics,1,15.56,2025-04-19,Bank Transfer,Germany
2000,C041,Protein Powder,Sports,4,35.64,2025-04-05,Credit Card,France
